,latitude,longitude,amt,bea,block_fips,block_pop_2015,bta,cma,county_fips,county_name,eag,ivm,latitude,longitude,mea,mta,pea,rea,rpc,state_code,state_fips,state_name,vpc
132,33.6,-117.2,AMT006,BEA160,060650432782002,237.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.6,-117.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
133,33.6,-117.1,AMT006,BEA160,060650432402053,4.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.6,-117.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
134,33.6,-117.0,AMT006,BEA160,060650432393097,11.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.6,-117.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
135,33.6,-116.9,AMT006,BEA160,060650444021030,58.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.6,-116.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
136,33.6,-116.7,AMT006,BEA160,060650444022055,0.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.6,-116.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
137,33.6,-116.6,AMT006,BEA160,060650444024021,18.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.6,-116.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
138,33.6,-116.5,AMT006,BEA160,060650444024029,115.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.6,-116.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
139,33.6,-116.3,AMT006,BEA160,060650444033277,6.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.6,-116.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
140,33.6,-116.2,AMT006,BEA160,060650456054028,16.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.6,-116.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
141,33.6,-116.1,AMT006,BEA160,060650456042014,31.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.6,-116.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
142,33.6,-114.6,AMT006,BEA160,060650462002052,2.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.6,-114.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
143,33.7,-118.4,AMT006,BEA160,060379903000038,0.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,33.7,-118.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
144,33.7,-118.3,AMT006,BEA160,060372975002015,0.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,33.7,-118.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
145,33.7,-118.2,AMT006,BEA160,060379903000018,0.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,33.7,-118.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
146,33.7,-118.1,AMT006,BEA160,060599901000007,0.0,BTA262,CMA002,06059,Orange,EAG006,IVM002,33.7,-118.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
147,33.7,-118.0,AMT006,BEA160,060590994131002,75.0,BTA262,CMA002,06059,Orange,EAG006,IVM002,33.7,-118.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
148,33.7,-117.9,AMT006,BEA160,060590741071004,0.0,BTA262,CMA002,06059,Orange,EAG006,IVM002,33.7,-117.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
149,33.7,-117.8,AMT006,BEA160,060590525274002,665.0,BTA262,CMA002,06059,Orange,EAG006,IVM002,33.7,-117.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
150,33.7,-117.7,AMT006,BEA160,060590524262022,17.0,BTA262,CMA002,06059,Orange,EAG006,IVM002,33.7,-117.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
151,33.7,-117.6,AMT006,BEA160,060590320112012,169.0,BTA262,CMA002,06059,Orange,EAG006,IVM002,33.7,-117.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
152,33.7,-117.5,AMT006,BEA160,060590320411001,2.0,BTA262,CMA002,06059,Orange,EAG006,IVM002,33.7,-117.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
153,33.7,-117.4,AMT006,BEA160,060650430091008,342.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.7,-117.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
154,33.7,-117.3,AMT006,BEA160,060650427153055,486.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.7,-117.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
155,33.7,-117.2,AMT006,BEA160,060650427113022,44.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.7,-117.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
156,33.7,-117.1,AMT006,BEA160,060650427261101,1.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.7,-117.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
157,33.7,-117.0,AMT006,BEA160,060650433173020,54.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.7,-117.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
158,33.7,-116.9,AMT006,BEA160,060650433043048,7.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.7,-116.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
159,33.7,-116.7,AMT006,BEA160,060650444052062,8.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.7,-116.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
160,33.7,-116.5,AMT006,BEA160,060650448071028,89.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.7,-116.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
161,33.7,-116.4,AMT006,BEA160,060650451241005,33.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.7,-116.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
162,33.7,-116.3,AMT006,BEA160,060650451251000,985.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.7,-116.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
163,33.7,-116.2,AMT006,BEA160,060650452261000,2059.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.7,-116.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
164,33.7,-114.6,AMT006,BEA160,060650469001089,137.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.7,-114.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
165,33.8,-118.5,,,,,,,,,,,33.8,-118.5,,,,,,,,,
166,33.8,-118.4,AMT006,BEA160,060376703243012,81.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,33.8,-118.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
167,33.8,-118.3,AMT006,BEA160,060372933021019,923.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,33.8,-118.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
168,33.8,-118.2,AMT006,BEA160,060375731002010,144.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,33.8,-118.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
169,33.8,-118.1,AMT006,BEA160,060375744002002,116.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,33.8,-118.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
170,33.8,-118.0,AMT006,BEA160,060590881011036,100.0,BTA262,CMA002,06059,Orange,EAG006,IVM002,33.8,-118.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
171,33.8,-117.9,AMT006,BEA160,060590875041003,309.0,BTA262,CMA002,06059,Orange,EAG006,IVM002,33.8,-117.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
172,33.8,-117.8,AMT006,BEA160,060590219181014,438.0,BTA262,CMA002,06059,Orange,EAG006,IVM002,33.8,-117.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
173,33.8,-117.7,AMT006,BEA160,060590219241048,8.0,BTA262,CMA002,06059,Orange,EAG006,IVM002,33.8,-117.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
174,33.8,-117.6,AMT006,BEA160,060650481001059,61.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.8,-117.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
175,33.8,-117.5,AMT006,BEA160,060650419101015,170.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.8,-117.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
176,33.8,-117.4,AMT006,BEA160,060650420072051,15.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.8,-117.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
177,33.8,-117.3,AMT006,BEA160,060650429031094,283.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.8,-117.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
178,33.8,-117.2,AMT006,BEA160,060650427061002,123.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.8,-117.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
179,33.8,-117.1,AMT006,BEA160,060650427201000,206.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.8,-117.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
180,33.8,-117.0,AMT006,BEA160,060650435171015,1.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.8,-117.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
181,33.8,-116.9,AMT006,BEA160,060659415001008,125.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.8,-116.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
182,33.8,-116.8,AMT006,BEA160,060650444041027,0.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.8,-116.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
183,33.8,-116.7,AMT006,BEA160,060650444052040,24.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.8,-116.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
184,33.8,-116.6,AMT006,BEA160,060659405002071,0.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.8,-116.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
185,33.8,-116.5,AMT006,BEA160,060659410004005,127.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.8,-116.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
186,33.8,-116.4,AMT006,BEA160,060650449211008,37.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.8,-116.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
187,33.8,-116.3,AMT006,BEA160,060650514003002,2.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.8,-116.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
188,33.8,-116.2,AMT006,BEA160,060650452281030,10.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.8,-116.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
189,33.8,-115.0,AMT006,BEA160,060650469001171,58.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.8,-115.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
190,33.9,-118.4,AMT006,BEA160,060376203011009,90.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,33.9,-118.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
191,33.9,-118.3,AMT006,BEA160,060376030014013,51.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,33.9,-118.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
192,33.9,-118.2,AMT006,BEA160,060375420002007,243.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,33.9,-118.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
193,33.9,-118.1,AMT006,BEA160,060375530001005,2.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,33.9,-118.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
194,33.9,-118.0,AMT006,BEA160,060375038021004,109.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,33.9,-118.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
195,33.9,-117.9,AMT006,BEA160,060590015053010,177.0,BTA262,CMA002,06059,Orange,EAG006,IVM002,33.9,-117.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
196,33.9,-117.8,AMT006,BEA160,060590218224004,98.0,BTA262,CMA002,06059,Orange,EAG006,IVM002,33.9,-117.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
197,33.9,-117.7,AMT006,BEA160,060710001161026,0.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,33.9,-117.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
198,33.9,-117.6,AMT006,BEA160,060650415001005,2.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.9,-117.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
199,33.9,-117.5,AMT006,BEA160,060650409023010,390.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.9,-117.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
200,33.9,-117.4,AMT006,BEA160,060650317012045,2.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.9,-117.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
201,33.9,-117.3,AMT006,BEA160,060650420131022,26.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.9,-117.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
202,33.9,-117.2,AMT006,BEA160,060650511002000,442.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.9,-117.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
203,33.9,-117.1,AMT006,BEA160,060650426241043,0.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.9,-117.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
204,33.9,-117.0,AMT006,BEA160,060650438221057,16.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.9,-117.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
205,33.9,-116.9,AMT006,BEA160,060650438131025,33.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.9,-116.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
206,33.9,-116.8,AMT006,BEA160,060650438133033,5.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.9,-116.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
207,33.9,-116.7,AMT006,BEA160,060650444052004,5.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.9,-116.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
208,33.9,-116.6,AMT006,BEA160,060650449041000,0.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.9,-116.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
209,33.9,-116.5,AMT006,BEA160,060650445221342,25.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.9,-116.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
210,33.9,-116.4,AMT006,BEA160,060650445202028,80.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.9,-116.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
211,33.9,-116.1,AMT006,BEA160,060650469001253,0.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.9,-116.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
212,33.9,-115.6,AMT006,BEA160,060650469001200,103.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.9,-115.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
213,33.9,-114.7,AMT006,BEA160,060650469001068,41.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,33.9,-114.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
214,34.0,-118.9,AMT006,BEA160,060379901000012,0.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.0,-118.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
215,34.0,-118.8,AMT006,BEA160,060379901000006,0.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.0,-118.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
216,34.0,-118.7,AMT006,BEA160,060379901000014,0.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.0,-118.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
217,34.0,-118.6,AMT006,BEA160,060379902000005,0.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.0,-118.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
218,34.0,-118.5,AMT006,BEA160,060379902000015,0.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.0,-118.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
219,34.0,-118.4,AMT006,BEA160,060377026006002,430.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.0,-118.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
220,34.0,-118.3,AMT006,BEA160,060372322002006,133.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.0,-118.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
221,34.0,-118.2,AMT006,BEA160,060375324001121,2.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.0,-118.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
222,34.0,-118.1,AMT006,BEA160,060375007006004,363.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.0,-118.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
223,34.0,-118.0,AMT006,BEA160,060374084022012,56.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.0,-118.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
224,34.0,-117.9,AMT006,BEA160,060374082111042,2.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.0,-117.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
225,34.0,-117.8,AMT006,BEA160,060374033201010,793.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.0,-117.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
226,34.0,-117.7,AMT006,BEA160,060710005043025,3.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,34.0,-117.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
227,34.0,-117.6,AMT006,BEA160,060710019053013,26.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,34.0,-117.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
228,34.0,-117.5,AMT006,BEA160,060650404033009,182.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,34.0,-117.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
229,34.0,-117.4,AMT006,BEA160,060650402041000,270.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,34.0,-117.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
230,34.0,-117.3,AMT006,BEA160,060650422142000,8.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,34.0,-117.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
231,34.0,-117.2,AMT006,BEA160,060650438221135,5.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,34.0,-117.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
232,34.0,-117.1,AMT006,BEA160,060650438232010,222.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,34.0,-117.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
233,34.0,-117.0,AMT006,BEA160,060650438111025,304.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,34.0,-117.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
234,34.0,-116.9,AMT006,BEA160,060650441041021,0.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,34.0,-116.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
235,34.0,-116.8,AMT006,BEA160,060650438134008,20.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,34.0,-116.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
236,34.0,-116.6,AMT006,BEA160,060650445211000,35.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,34.0,-116.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
237,34.0,-116.5,AMT006,BEA160,060650445221001,3.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,34.0,-116.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
238,34.0,-114.5,AMT006,BEA160,060659401001021,1.0,BTA262,CMA002,06065,Riverside,EAG006,IVM002,34.0,-114.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
239,34.1,-119.2,AMT006,BEA160,061119901000037,0.0,BTA262,CMA073,06111,Ventura,EAG006,IVM073,34.1,-119.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
240,34.1,-119.0,AMT006,BEA160,061110073001115,47.0,BTA262,CMA073,06111,Ventura,EAG006,IVM073,34.1,-119.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
241,34.1,-118.9,AMT006,BEA160,060378004061089,32.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.1,-118.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
242,34.1,-118.8,AMT006,BEA160,060378003262029,261.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.1,-118.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
243,34.1,-118.7,AMT006,BEA160,060378002021018,0.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.1,-118.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
244,34.1,-118.6,AMT006,BEA160,060378001021054,163.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.1,-118.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
245,34.1,-118.5,AMT006,BEA160,060372623011008,895.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.1,-118.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
246,34.1,-118.4,AMT006,BEA160,060377006004007,149.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.1,-118.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
247,34.1,-118.3,AMT006,BEA160,060371912011008,537.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.1,-118.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
248,34.1,-118.2,AMT006,BEA160,060371993001000,36.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.1,-118.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
249,34.1,-118.1,AMT006,BEA160,060374811012007,268.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.1,-118.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
250,34.1,-118.0,AMT006,BEA160,060374325001001,18.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.1,-118.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
251,34.1,-117.9,AMT006,BEA160,060374060001018,151.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.1,-117.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
252,34.1,-117.8,AMT006,BEA160,060374015002041,773.0,BTA262,CMA002,06037,Los Angeles,EAG006,IVM002,34.1,-117.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
253,34.1,-117.7,AMT006,BEA160,060710008211004,2.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,34.1,-117.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
254,34.1,-117.6,AMT006,BEA160,060710021053014,103.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,34.1,-117.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
255,34.1,-117.5,AMT006,BEA160,060710022043010,200.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,34.1,-117.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
256,34.1,-117.4,AMT006,BEA160,060710035102017,19.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,34.1,-117.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
257,34.1,-117.3,AMT006,BEA160,060710057012034,0.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,34.1,-117.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
258,34.1,-117.2,AMT006,BEA160,060710076043045,0.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,34.1,-117.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
259,34.1,-117.1,AMT006,BEA160,060710115001137,1.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,34.1,-117.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
260,34.1,-117.0,AMT006,BEA160,060710115001092,45.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,34.1,-117.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
261,34.1,-116.9,AMT006,BEA160,060710115002163,0.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,34.1,-116.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
262,34.1,-116.8,AMT006,BEA160,060710115002155,1.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,34.1,-116.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
263,34.1,-116.6,AMT006,BEA160,060710104242212,9.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,34.1,-116.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
264,34.1,-116.5,AMT006,BEA160,060710104242231,22.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,34.1,-116.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
